movie_id,revenue,runtime,vote_average,vote_count,budget
14434,13196245,90.0,5.0,55,11000000
11470,16951798,91.0,4.5,291,11000000
10741,0,120.0,6.4,119,0
24940,10424470,86.0,5.3,73,14000000
82679,11417362,87.0,5.5,134,14000000
2013,19777647,112.0,7.4,283,14000000
1440,14821658,136.0,6.9,240,26000000
18041,5108820,90.0,5.5,68,14000000
28029,0,107.0,6.2,21,14000000
1123,4291965,101.0,6.4,25,0
14033,0,84.0,4.4,49,0
87729,2474000,139.0,5.2,10,14000000
16899,0,93.0,6.3,108,0
41317,0,127.0,5.8,1,0
245700,5405500,150.0,6.3,204,0
37842,0,104.0,5.8,22,0
9045,0,132.0,7.1,75,0
44092,0,117.0,6.7,57,12000000
16005,0,113.0,6.3,55,0
44754,46495,149.0,6.1,86,14000000
23988,0,90.0,4.0,97,108
43949,1755212,89.0,7.4,418,14000000
142,178043761,134.0,7.5,1480,14000000
9603,0,97.0,6.9,803,12000000
10712,29027914,107.0,6.9,144,13500000
243938,12314651,93.0,5.0,354,14000000
10876,7060876,124.0,6.8,128,13500000
86838,19422261,110.0,6.7,1206,15000000
25208,0,105.0,6.0,27,0
613,92180910,156.0,7.7,1037,18339750
1913,38535221,125.0,7.2,219,12806000
97370,5380251,108.0,6.0,1102,13300000
801,123922370,121.0,7.1,642,13000000
70829,16700000,100.0,4.7,7,13400000
54518,98441954,105.0,4.8,154,13000000
44214,327803731,108.0,7.3,4430,13000000
240,47542841,200.0,8.3,3338,13000000
9816,91038276,112.0,6.3,352,13000000
10131,72500000,99.0,5.8,281,7000000
339984,77000000,117.0,6.7,186,16000000
8859,73180723,83.0,5.2,509,13000000
11967,44726644,107.0,6.6,258,13000000
239563,54837234,102.0,7.1,763,13000000
222899,49002684,100.0,6.0,210,12500000
4951,53478166,97.0,7.3,1701,16000000
10985,0,88.0,5.7,151,13000000
9644,0,84.0,5.7,157,0
332567,119100758,86.0,6.2,1567,17000000
1954,96060858,113.0,7.3,2060,13000000
15489,0,89.0,4.8,51,0
15250,0,117.0,7.1,29,13000000
22345,36450736,97.0,3.3,75,12000000
9448,27007143,91.0,6.1,109,13000000
38223,0,100.0,5.7,46,12000000
11186,35763605,84.0,5.8,308,13000000
136835,53830415,83.0,5.6,181,13200000
5876,57096190,126.0,6.7,1399,18000000
264660,36869414,108.0,7.6,4737,15000000
492,22863596,112.0,7.3,1101,13000000
25462,0,90.0,6.6,17,6000000
238603,45300000,89.0,5.7,290,13000000
10691,16929123,99.0,6.6,96,13000000
1251,68673228,141.0,7.2,541,19000000
5172,11130889,104.0,6.2,123,13000000
58680,8026971,84.0,5.5,10,13000000
264644,35401758,117.0,8.1,2757,6000000
14577,0,82.0,6.5,66,0
11592,7820688,95.0,6.4,135,13000000
16406,27500000,94.0,5.7,67,13000000
19052,0,99.0,6.6,7,0
3682,16757163,106.0,5.5,135,13000000
9683,0,84.0,5.1,163,0
2084,0,93.0,6.1,103,13000000
107811,48065672,93.0,5.7,737,13000000
2266,4857367,120.0,6.8,207,13000000
13074,0,112.0,5.9,60,0
144340,18000000,107.0,5.4,304,13000000
48217,0,112.0,6.7,11,0
28211,8459458,96.0,5.9,498,15000000
47502,9789900,91.0,4.8,4,13000000
9950,2636637,125.0,6.5,138,13000000
84892,33400000,102.0,7.7,2968,13000000
24227,1200000,87.0,4.5,10,3000000
9672,1151330,110.0,6.4,60,13000000
44853,0,120.0,5.6,17,0
157544,1784763,91.0,4.6,243,13000000
59678,3964682,88.0,6.3,733,14350531
79777,303877,127.0,5.8,45,10000000
158011,68572378,94.0,6.6,1257,13000000
407887,0,110.0,5.8,29,0
17043,33082548,90.0,5.3,34,0
8952,10652035,98.0,6.4,503,13000000
62204,55260558,100.0,7.1,109,12000000
13435,23367586,120.0,6.7,137,12500000
17187,0,108.0,6.9,96,0
319,12281551,120.0,7.5,749,12500000
59457,0,111.0,5.9,92,3100000
9504,10725228,100.0,7.5,323,12500000
37414,0,109.0,6.0,173,13000000
6217,0,118.0,6.0,94,0
26688,27206120,101.0,5.4,177,12500000
43867,0,101.0,8.4,11,0
6615,11293663,106.0,7.1,509,12000000
14574,20416563,94.0,7.7,1451,12500000
16,40031879,140.0,7.6,377,12800000
39780,0,132.0,6.2,25,0
21612,1227324,99.0,7.3,31,12500000
36691,5024782,90.0,5.8,84,15000000
23631,31327899,105.0,6.3,1150,20000000
45324,1083683,108.0,6.0,94,12500000
12144,84460846,69.0,7.0,640,12300000
11658,15,140.0,7.4,133,0
56601,3878993,118.0,6.3,30,12500000
9552,441306145,122.0,7.5,2005,8000000
578,470654000,124.0,7.5,2542,7000000
2105,235483004,95.0,6.4,2296,11000000
126319,8109160,78.0,7.6,142,12516654
10136,79817939,94.0,5.6,304,25000000
67660,96070507,122.0,6.9,281,12000000
10611,75781642,102.0,6.2,137,12000000
154,96800000,113.0,7.3,675,12000000
3049,107217396,86.0,6.4,1648,15000000
860,79567667,114.0,7.0,504,12000000
9281,68706993,113.0,7.0,375,12000000
75674,81272766,110.0,6.3,417,12000000
9762,114194847,104.0,6.7,1060,12000000
3179,0,81.0,6.5,168,12000000
184,39673162,154.0,7.3,1514,12000000
13335,43493123,107.0,6.2,497,12000000
76726,145000000,84.0,6.6,1935,15000000
10269,30400000,132.0,6.2,51,12000000
36819,42365581,116.0,6.6,249,5000000
17130,61141030,93.0,4.7,158,12000000
57214,100000000,88.0,6.5,1564,12000000
11202,89800000,172.0,7.3,323,12000000
9357,52223306,96.0,6.6,435,12000000
13812,40855419,89.0,5.5,339,12000000
9030,56309766,98.0,5.5,281,12000000
19084,31179516,97.0,4.7,30,12000000
8386,31155435,93.0,6.3,218,12000000
10437,27281507,85.0,7.2,212,0
1360,56298474,123.0,7.3,383,12000000
101267,32726956,93.0,6.5,85,12000000
222935,307166834,125.0,7.6,3759,12000000
10220,22921898,121.0,6.9,439,12000000
284296,25434291,102.0,6.3,210,0
31915,54000000,102.0,5.4,25,12000000
11601,21133087,99.0,6.5,330,12000000
205220,100129872,98.0,7.4,579,12000000
11354,0,118.0,6.4,72,0
16241,0,125.0,6.6,101,0
14191,23006849,104.0,5.8,364,12000000
286565,85512300,109.0,6.1,1937,12000000
26710,51,86.0,4.3,15,0
129670,17654912,115.0,7.4,636,12000000
9059,0,92.0,6.7,94,0
34549,17292381,86.0,5.4,33,12000000
57157,22939027,94.0,5.6,364,12000000
1948,42931041,88.0,6.6,1151,12000000
28353,13960203,93.0,5.3,8,0
46889,12902790,100.0,5.3,11,12000000
38093,21520719,100.0,6.1,99,0
14976,0,113.0,6.1,163,0
11027,0,122.0,6.4,110,12000000
3635,31466789,101.0,6.4,377,0
387,85000000,149.0,7.9,613,14000000
6020,0,93.0,4.6,47,12000000
122906,87100449,123.0,7.8,2067,0
9550,92863945,119.0,7.1,439,0
60599,35485056,100.0,6.1,294,12000000
227719,32248241,106.0,6.4,933,12000000
14299,0,109.0,6.9,86,12000000
19419,0,81.0,4.9,23,0
12088,6739141,95.0,5.7,168,8000000
14799,5542025,86.0,5.9,43,12000000
9466,0,113.0,6.0,111,0
7510,6754898,116.0,5.8,78,12000000
31246,4922166,90.0,3.0,23,12000000
61752,4939939,108.0,5.7,16,12000000
10944,23,119.0,4.6,89,12000000
10362,3148182,110.0,6.6,154,12000000
14778,0,109.0,6.0,22,0
1255,88489643,119.0,6.7,537,11000000
45226,0,100.0,6.8,4,0
10212,0,100.0,6.9,141,12000000
8669,0,97.0,6.5,225,12000000
179144,8371085,142.0,7.3,720,12400000
16857,0,104.0,6.4,53,0
86825,12077441,99.0,6.5,882,12000000
844,19271312,129.0,6.9,206,12000000
8060,0,90.0,6.1,38,12000000
15907,0,100.0,6.9,41,12000000
38448,1644755,111.0,6.5,84,12000000
327,15250000,114.0,6.8,107,12000000
9260,0,86.0,6.2,50,1200000
61337,0,107.0,6.1,9,0
13079,0,90.0,6.1,88,8000000
89325,0,103.0,5.3,22,0
4170,0,120.0,6.8,67,12000000
41508,0,140.0,6.5,28,0
12479,0,110.0,5.2,28,12000000
44555,0,95.0,4.8,13,0
10133,0,95.0,6.7,192,7500000
21345,10652498,132.0,7.6,55,12000000
173931,2570000,89.0,3.0,3,19000000
61984,11212294,131.0,6.3,59,12000000
50601,17479,113.0,5.8,62,20000000
26466,0,99.0,6.9,612,12000000
345003,0,111.0,4.3,5,1200000
236751,101332962,99.0,6.0,229,12000000
107,83557872,103.0,7.7,2912,10000000
357837,0,89.0,4.3,2,0
8913,57469467,103.0,6.4,407,11500000
13889,0,134.0,7.5,20,0
18530,0,101.0,5.5,29,11500000
358451,0,130.0,6.3,5,0
927,153083102,106.0,6.9,1596,11000000
11,775398007,121.0,8.1,6624,11000000
291870,94073028,102.0,5.7,1406,11500000
907,111858363,197.0,7.4,247,11000000
206563,0,112.0,7.1,242,0
11887,0,116.0,6.2,821,0
45317,93617009,116.0,7.2,1486,25000000
12094,72778712,95.0,6.4,298,11000000
10377,64088552,120.0,7.3,384,11000000
249164,78874843,106.0,7.3,1368,11000000
256092,0,96.0,3.9,74,12000000
9942,49797148,107.0,6.6,217,11000000
10748,0,101.0,5.6,142,0
1817,97837138,81.0,6.7,1062,13000000
10229,41227069,101.0,7.5,1018,11000000
687,39363635,122.0,7.3,337,11000000
796,75902208,97.0,6.6,827,10500000
22804,68233629,90.0,6.0,722,11000000
10156,31672907,92.0,6.5,204,11000000
12837,38105395,114.0,7.4,158,11000000
17708,23978402,86.0,4.1,54,11000000
13937,37170057,91.0,5.9,65,12000000
28932,11,145.0,6.4,29,11
31909,4884663,100.0,5.5,57,12000000
167073,62076141,111.0,7.2,1213,11000000
3175,20000000,184.0,7.7,505,11000000
14369,14782676,89.0,5.8,53,24000000
16888,13700000,84.0,5.7,34,24000000
121826,59520298,98.0,6.3,139,11000000
10646,23430766,95.0,4.9,74,11000000
12149,13110448,100.0,7.0,334,11000000
304357,61619773,120.0,7.3,440,11000000
11184,0,118.0,6.6,131,0
766,0,81.0,7.3,838,11000000
20009,6413915,86.0,5.4,60,14000000
1587,30000000,118.0,7.5,919,11000000
30973,4069090,125.0,8.2,12,10000000
11109,0,125.0,6.8,80,11000000
9027,0,91.0,5.1,75,0
63020,2832826,113.0,6.6,9,11000000
86829,32935319,105.0,7.2,834,11000000
11065,16017403,95.0,5.8,75,0
13888,2807854,98.0,5.1,153,11000000
42345,2200000,124.0,5.9,16,11000000
13994,2945242,105.0,6.0,33,0
1590,0,104.0,6.2,42,11000000
62728,0,111.0,5.6,35,0
11917,113857533,92.0,5.9,820,10800000
45138,0,116.0,7.3,6,0
80271,0,97.0,5.9,881,11000000
4657,0,123.0,5.7,25,0
14395,17000000,193.0,6.1,42,7400000
24137,18535191,97.0,6.3,46,14000000
190847,0,98.0,5.2,302,0
11056,0,102.0,5.6,112,0
62,68700000,149.0,7.9,2998,10500000
601,792910554,115.0,7.3,3269,10500000
13067,17500000,97.0,5.8,160,10000000
25379,0,97.0,6.8,6,0
88641,123509,99.0,8.5,2,10500000
58051,0,135.0,5.2,29,0
14877,0,110.0,5.0,16,11000000
96399,9622846,145.0,6.4,35,12000000
304410,0,105.0,7.0,766,11000000
489,225933435,126.0,7.9,2811,10000000
373314,0,106.0,5.3,149,11000000
214,163876815,108.0,6.1,1071,10000000
10890,85300000,106.0,6.5,249,10000000
1588,90449929,98.0,5.8,568,28000000
316727,118587880,105.0,6.1,1306,10000000
10314,103166989,95.0,5.7,418,10000000
663,139352633,93.0,5.9,903,10000000
11804,91196419,101.0,5.6,261,10000000
16781,57231524,110.0,6.0,77,6000000
11873,52293982,119.0,6.7,291,13800000
9289,50100000,178.0,7.2,234,10000000
10414,50752337,101.0,6.4,198,10000000
1970,183474602,92.0,5.8,865,10000000
9614,41205099,92.0,6.5,755,12000000
8922,59217789,90.0,6.1,720,10000000
1648,40485039,90.0,6.7,454,10000000
17917,37402877,153.0,7.0,103,10000000
74534,136836156,124.0,6.9,459,10000000
19405,44460850,83.0,6.6,67,10000000
9355,36230219,107.0,5.9,748,12305523
10999,57500000,90.0,6.4,742,10000000
321258,64188367,97.0,5.8,1102,10000000
44040,33583175,80.0,5.8,816,10000000
10426,33526835,85.0,6.0,100,20000000
280092,104303851,97.0,6.2,983,10000000
13938,25754284,108.0,6.4,69,10000000
10163,32101000,108.0,5.4,197,10000000
12182,32973937,89.0,6.4,379,9000000
1832,30652890,130.0,6.8,823,10000000
9034,0,98.0,5.5,62,10000000
15301,29450919,101.0,6.2,161,10000000
10135,30050028,114.0,6.3,252,15000000
26352,29392418,100.0,6.0,31,10000000
20616,34411240,84.0,5.0,70,8500000
9794,38368909,103.0,5.3,153,12000000
15037,25605015,100.0,6.1,122,10000000
227,33697647,91.0,6.9,291,10000000
294272,143695338,102.0,6.2,679,65000000
11336,20766616,103.0,6.9,311,10000000
283445,52882018,97.0,5.4,581,10000000
88036,24637469,116.0,5.8,36,14000000
10984,0,96.0,5.0,114,0
22824,42333295,98.0,5.8,441,10000000
9526,0,105.0,6.4,81,10000000
39349,0,123.0,5.2,13,0
15983,0,107.0,5.3,49,0
14544,0,112.0,6.1,27,0
11545,17096053,93.0,7.5,676,9000000
42684,66821036,100.0,4.7,507,10000000
268238,85978266,122.0,6.3,272,10000000
8359,0,101.0,6.4,34,0
15648,0,100.0,5.5,203,0
41823,16153593,129.0,6.3,47,10000000
11891,0,81.0,6.1,159,0
9362,48572000,96.0,6.6,864,11000000
9902,28650575,84.0,6.0,635,12600000
14729,15795189,99.0,6.6,50,10000000
9455,15156200,110.0,6.0,57,25000000
103731,21587700,130.0,7.0,1068,10000000
10090,20342161,84.0,5.6,72,10000000
164558,0,92.0,8.0,201,10000000
19905,0,90.0,5.4,58,10000000
17710,0,76.0,5.6,62,0
75900,35057696,99.0,6.6,406,6400000
9515,17297244,96.0,6.2,136,10000000
27322,0,104.0,8.1,12,10000000
328425,58978653,108.0,6.7,1049,5000000
14120,0,108.0,6.1,15,0
10050,0,87.0,5.5,75,10000000
1542,12827813,89.0,7.4,1050,10000000
10490,10571408,98.0,6.4,86,10000000
87093,28883511,105.0,6.8,1196,10000000
10029,9898412,100.0,6.2,179,30000000
9893,0,89.0,5.3,101,0
11507,8801940,114.0,6.4,137,10000000
37931,6110000,90.0,5.1,179,10000000
3472,0,97.0,6.8,131,0
87818,32438988,90.0,4.4,797,6000000
13160,0,95.0,5.3,145,10000000
88005,9636289,101.0,6.3,700,10000000
52067,6861102,87.0,5.9,135,0
73,23875127,119.0,8.2,3016,20000000
134597,6842058,94.0,5.9,289,0
24034,0,74.0,5.5,2,10000000
14283,9495408,131.0,7.3,99,18000000
404,0,112.0,7.7,306,10000000
13201,0,96.0,5.5,34,0
209403,7800000,88.0,6.4,334,9500000
7942,33000000,100.0,6.2,238,10000000
73247,2154696,79.0,3.8,6,10000000
253331,21571189,121.0,6.5,115,9000000
34043,0,85.0,4.1,10,0
9952,7177143,126.0,6.9,336,10000000
256924,10835752,107.0,6.6,183,10000000
82532,4417580,83.0,6.1,217,10000000
41110,0,120.0,6.9,73,0
134371,0,112.0,5.4,41,0
2088,3275585,100.0,5.7,36,11500000
10388,3193102,89.0,6.6,105,10000000
1640,98410061,112.0,7.2,1149,6500000
25520,5164404,140.0,6.4,25,10000000
27342,0,92.0,6.8,15,0
13689,0,120.0,7.3,90,0
67911,0,97.0,4.4,51,10000000
24664,0,135.0,6.3,24,0
329440,40055439,95.0,4.8,448,10000000
47890,439564,118.0,6.0,2,14000000
252512,7587485,97.0,5.8,383,10000000
55720,1759252,98.0,7.0,54,10000000
9613,0,98.0,6.4,168,0
29076,1631839,101.0,5.4,24,10000000
29339,0,132.0,6.8,49,0
68812,1969193,105.0,6.4,365,20000000
32740,0,154.0,5.5,46,0
14195,0,87.0,6.2,51,10000000
73567,3665069,102.0,6.5,425,10000000
41479,7022728,96.0,6.1,210,10000000
15394,0,104.0,6.8,37,0
10071,0,93.0,4.9,46,0
1989,21786738,111.0,6.0,190,10000000
91076,0,119.0,6.3,7,0
12779,598645,89.0,4.8,50,10000000
13191,1296184,106.0,5.6,86,5000000
11770,42776760,113.0,6.6,491,0
12703,0,93.0,5.5,62,10000000
64559,0,105.0,6.4,5,0
222649,0,103.0,6.5,98,0
115872,0,100.0,5.3,3,0
101173,1072602,123.0,5.9,131,7700000
25350,0,111.0,6.3,29,10000000
10034,0,86.0,6.4,12,0
20178,295750,99.0,6.5,177,10000000
5072,0,96.0,6.4,169,0
18191,0,82.0,6.0,50,10000000
31007,42145,110.0,6.4,139,0
11546,126247,83.0,4.1,178,0
41894,0,0.0,6.0,5,0
184374,0,125.0,5.8,14,10000000
268171,0,104.0,6.2,31,10000000
78149,45779,86.0,3.0,9,10000000
24663,0,90.0,4.8,19,0
39037,0,90.0,5.4,59,3200000
22805,0,90.0,4.7,44,0
39055,140987,94.0,5.8,4,0
245846,17472,111.0,5.1,83,10000000
25186,9069,85.0,7.0,5,10000000
15017,0,93.0,3.9,29,10000000
12245,0,107.0,5.7,188,14100000
49787,0,94.0,5.4,130,0
16358,0,91.0,6.4,34,0
7006,0,99.0,5.6,80,0
66767,0,91.0,4.3,16,10000000
17622,0,117.0,6.1,35,0
283671,0,85.0,6.5,1,0
18516,0,106.0,6.4,22,10000000
217708,11,85.0,6.9,26,10
42057,0,99.0,4.3,9,0
17577,0,90.0,4.0,53,10000000
14608,0,116.0,6.4,6,0
34417,0,85.0,5.0,6,0
15067,0,130.0,7.1,193,10000000
78383,10000000,99.0,4.9,119,10
43090,0,89.0,6.7,27,10000000
16614,17164377,107.0,6.4,737,9500000
9700,4386236,144.0,6.0,24,9600000
10471,59827328,98.0,6.4,135,11000000
250066,0,94.0,4.3,158,10000000
667,111584787,117.0,6.5,531,9500000
208869,0,102.0,6.1,86,10
86837,19839492,127.0,7.5,400,8900000
10306,14144000,98.0,4.5,123,10500000
106845,0,87.0,4.9,34,9500000
11576,60000000,163.0,7.0,140,9400000
219,85582407,121.0,7.3,406,12899867
11827,0,90.0,6.2,148,9300000
22820,0,89.0,6.2,51,10000000
31174,0,104.0,6.9,49,0
244316,0,94.0,5.1,74,10000000
37737,0,131.0,6.0,40,0
62215,21817298,136.0,7.0,885,7400000
66125,0,92.0,7.1,83,0
132316,0,176.0,7.3,66,0
348,104931801,117.0,7.9,4470,11000000
30497,30859000,83.0,7.2,590,85000
27586,2995811,106.0,6.3,254,10000000
14811,83304330,181.0,7.4,134,9000000
660,141195658,130.0,6.5,562,5500000
68684,0,93.0,5.7,129,10000000
40794,8220215,110.0,7.0,118,7000000
9400,41590886,118.0,6.9,66,9000000
16162,34573780,120.0,6.8,38,9000000
10585,44196684,87.0,6.3,581,9000000
2359,24538513,123.0,7.3,235,9000000
238636,108782847,104.0,6.6,1954,9000000
10472,0,91.0,4.9,70,9000000
11282,23936908,88.0,6.6,693,9000000
6521,0,126.0,6.7,60,9000000
14181,28780255,118.0,6.5,201,26000000
1621,90400000,116.0,7.1,738,40600000
9656,21510851,84.0,4.8,119,9000000
16428,0,85.0,5.8,21,0
10705,0,137.0,7.4,71,9000000
8272,0,114.0,6.8,110,0
24621,6126237,80.0,6.3,16,0
1619,19125401,119.0,6.4,100,8500000
9685,4777465,97.0,6.5,95,9000000
14425,4350774,79.0,6.0,41,9000000
14624,0,114.0,6.8,78,0
10179,0,91.0,5.7,49,9000000
15568,2955039,97.0,6.0,17,9000000
14057,0,103.0,5.5,29,9000000
12621,0,92.0,6.1,56,0
1808,1053788,119.0,6.9,116,0
293670,0,156.0,7.2,250,0
67675,18663238,84.0,6.8,79,9000000
27329,0,185.0,5.1,6,0
29514,0,120.0,6.0,35,9000000
250349,14348529,98.0,5.8,214,6000000
12454,0,128.0,7.0,33,9000000
39806,771499,130.0,4.8,14,9000000
15699,140666,86.0,6.1,7,5000000
8883,0,130.0,6.8,68,6500000
17926,1046166,97.0,4.5,12,9000000
291081,0,102.0,7.0,54,0
41248,0,105.0,5.6,10,0
25968,0,103.0,5.8,75,9000000
9671,328203506,97.0,6.3,503,5000000
52010,0,76.0,5.2,27,0
11588,0,90.0,5.9,62,8800000
43418,0,122.0,7.3,40,7347125
71157,20374201,127.0,7.9,285,0
13483,14373825,84.0,6.3,395,86000000
333355,0,69.0,8.0,27,0
327833,0,96.0,5.6,61,9000000
1547,32222567,97.0,6.8,538,8500000
25196,39462438,112.0,6.8,274,7000000
16323,29174648,125.0,6.8,28,9250000
175528,22456509,96.0,5.6,85,8500000
8069,2500000,98.0,5.7,146,9000000
71805,0,92.0,6.1,14,0
9451,0,99.0,6.7,270,0
16727,20138836,122.0,6.8,50,12000000
272693,43528634,100.0,6.8,1322,8500000
10696,5271666,104.0,3.4,38,22000000
150202,0,101.0,5.6,175,0
19644,0,135.0,6.6,28,8000000
29963,4440055,119.0,6.8,107,8500000
26022,42345360,145.0,7.7,232,12000000
152747,6108720,106.0,6.6,671,9000000
62676,1997807,126.0,7.0,17,8000000
20360,0,128.0,6.6,29,0
1116,22889018,124.0,7.1,154,6500000
185008,46000000,159.0,7.2,79,7700000
11620,30000000,171.0,7.0,63,8250000
14353,188126,98.0,6.7,100,0
11818,0,122.0,4.3,7,10000000
680,213928762,154.0,8.3,8428,8000000
11176,76657000,97.0,7.0,164,0
242582,38697217,117.0,7.6,3395,8500000
11217,5001655,104.0,5.1,107,8500000
15121,286214286,174.0,7.4,941,8200000
2619,69821334,111.0,6.1,321,8000000
773,100523181,102.0,7.5,1686,8000000
235,52287414,89.0,7.8,1522,8000000
170,82719885,113.0,7.1,1777,5000000
14114,0,95.0,4.8,75,0
10734,43000000,111.0,7.2,561,8000000
37964,27362712,109.0,7.0,31,8000000
28121,0,108.0,5.7,15,0
40807,39187783,100.0,7.0,1261,8000000
10885,0,85.0,5.3,180,0
225565,26049082,94.0,6.1,1004,8000000
16471,0,89.0,5.6,23,0
385736,0,80.0,7.5,18,0
11971,0,111.0,7.2,189,8000000
668,81974493,142.0,6.5,456,6500000
11596,18090181,112.0,6.4,291,14000000
14429,22593409,91.0,5.8,62,8000000
13751,18948425,112.0,6.7,81,8000000
9490,17460020,82.0,6.4,177,8000000
14536,29010817,97.0,5.2,99,8000000
1359,34266564,102.0,7.3,2066,7000000
9962,16856124,93.0,6.1,181,8000000
15049,12671300,116.0,6.5,42,8000000
22821,10629321,118.0,5.9,261,8000000
42819,0,114.0,5.7,9,0
209263,25288872,93.0,6.6,348,0
37735,74952305,92.0,6.7,2210,8000000
59930,8880705,110.0,3.9,5,0
10873,8279017,92.0,6.6,148,8000000
51588,10130000,104.0,5.7,134,8000000
23570,0,97.0,4.6,30,8000000
19489,0,89.0,4.9,11,0
14629,0,92.0,5.5,46,8000000
8293,25966555,140.0,6.9,95,0
291270,5659286,90.0,7.0,459,8000000
44009,18124262,129.0,7.0,97,8000000
1958,0,111.0,6.9,196,8000000
13154,2275557,79.0,5.7,95,8000000
26618,0,104.0,6.3,39,0
43923,6491240,101.0,6.9,672,8000000
46138,0,113.0,6.6,94,7200000
45791,92,92.0,6.9,13,0
26306,589304,106.0,6.7,21,8000000
110683,0,98.0,4.3,4,0
26963,0,75.0,7.3,181,0
198277,63464861,104.0,7.3,1254,8000000
7870,852872,112.0,5.9,63,8000000
13072,458232,99.0,5.8,18,8000000
153397,0,180.0,4.9,8,0
30141,0,109.0,5.9,41,0
17044,0,111.0,7.0,3,0
10288,426224,91.0,6.6,135,8000000
12183,0,99.0,5.2,16,0
44147,3453043,98.0,6.4,215,8000000
12192,0,95.0,5.6,144,8000000
36597,0,142.0,6.9,37,0
13197,143451,107.0,6.3,24,8000000
10913,0,105.0,5.6,33,0
251321,53086,112.0,5.1,41,8000000
149,553171,124.0,7.8,773,8000000
10425,413454,97.0,5.8,103,22000000
49081,2019009,124.0,6.1,17,8000000
256687,0,96.0,4.6,21,0
220488,0,114.0,4.3,8,0
1544,2455831,93.0,7.0,177,0
374461,0,104.0,7.0,129,8000000
302,22441323,102.0,6.4,153,7800000
182873,0,90.0,5.4,33,0
21512,882290,100.0,5.9,31,0
389425,0,106.0,4.1,16,8000000
403,145793296,99.0,7.0,350,7500000
29461,0,114.0,6.6,19,0
33542,32392047,91.0,6.5,240,7500000
283708,0,110.0,6.6,43,7700000
9388,24793509,92.0,7.1,664,6500000
1691,35619521,93.0,5.6,453,10200000
24684,26096852,100.0,6.8,409,7500000
2610,11588205,104.0,5.7,75,10284523
11308,0,109.0,5.8,26,7500000
11022,12633747,105.0,6.8,142,6500000
34341,4245870,102.0,4.5,7,7500000
15365,0,97.0,4.0,26,0
36046,3347647,110.0,6.1,7,7500000
12569,10848783,92.0,5.7,192,8000000
24356,0,112.0,5.2,13,0
55903,0,103.0,7.0,3,0
2577,0,92.0,6.2,116,7500000
103903,0,101.0,5.8,2,7500000
73873,5634828,113.0,6.2,132,8000000
312113,0,95.0,6.4,4,12500000
14165,0,156.0,6.0,13,0
2011,0,95.0,7.7,450,7300000
45650,0,92.0,5.6,244,0
7735,19000000,107.0,7.5,841,7500000
301365,1333124,117.0,6.4,887,7000000
25941,10329747,103.0,6.7,348,7300000
29064,2400000,100.0,4.4,17,0
7326,231411584,96.0,7.0,2244,7500000
326284,0,104.0,5.5,63,7500000
681,116019547,120.0,6.3,553,7200000
238,245066411,175.0,8.4,5893,6000000
535,92921203,95.0,6.1,302,4000000
19913,60722734,95.0,7.2,2904,7500000
713,116700000,121.0,7.1,281,7000000
77930,167221571,110.0,6.1,1040,7000000
10727,0,86.0,4.9,161,0
253,161777836,121.0,6.4,533,7000000
17908,0,95.0,6.5,69,7000000
8390,55447968,112.0,6.7,620,0
57119,37710610,112.0,6.0,56,6600000
3291,54600000,93.0,6.8,273,7000000
398,49084830,114.0,6.8,384,7000000
8068,25405445,104.0,6.8,881,7000000
10803,25000000,119.0,6.6,269,9000000
682,97572000,125.0,6.3,524,7000000
10117,20256975,96.0,4.9,50,7000000
9392,0,99.0,6.8,1005,0
24977,21268532,46.0,7.5,10,0
79316,36433975,89.0,4.4,216,7000000
2074,14702438,92.0,6.3,66,7000000
1696,0,107.0,6.6,322,0
308639,17986781,103.0,7.2,691,700000
22314,14011454,97.0,6.2,17,7000000
2662,16829545,89.0,6.0,306,7000000
77156,0,90.0,4.0,3,0
12573,31430334,105.0,6.6,483,7000000
44718,0,103.0,6.5,100,7500000
11342,0,103.0,5.8,95,7000000
241771,14618727,116.0,7.0,139,7000000
34653,0,101.0,7.3,463,7000000
11051,8373585,164.0,7.0,201,7000000
14578,7292175,96.0,5.6,30,7000000
57825,0,111.0,6.5,110,7000000
9555,0,94.0,6.8,84,0
15581,0,93.0,3.8,18,0
13006,5,90.0,5.7,63,7
16651,4720371,113.0,6.7,14,7000000
4251,29385320,192.0,7.4,64,7000000
12400,0,99.0,6.4,76,7000000
39053,0,91.0,6.1,133,7000000
104896,0,96.0,6.4,6,0
14112,2062066,104.0,6.1,56,7000000
12271,0,90.0,6.2,81,7000000
71859,6038942,112.0,7.4,677,7000000
226354,0,100.0,5.8,8,0
48620,0,102.0,5.0,15,7000000
33676,1246141,100.0,4.5,31,7000000
37080,0,125.0,6.7,46,7000000
25388,0,107.0,6.2,16,0
11687,0,107.0,7.1,420,0
39210,0,98.0,6.0,208,8000000
30128,1429299,106.0,5.7,20,7000000
31535,0,95.0,2.7,13,0
44835,382946,106.0,6.7,212,7000000
192134,523511,93.0,5.8,212,0
1956,0,103.0,6.2,68,3500000
24985,0,96.0,7.7,5,7000000
306745,573335,103.0,7.1,164,7000000
47088,453079,108.0,5.9,29,7000000
110402,1310673,170.0,6.7,41,7000000
27004,46488,108.0,6.0,73,7000000
15013,0,120.0,6.3,8,0
8374,30471,108.0,7.2,837,6000000
277519,0,92.0,5.8,5,0
78381,0,84.0,5.0,85,7000000
164372,12400000,76.0,5.1,47,7000000
